/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Locked Random Seed: 44
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:17,  3.64it/s]  3%|▎         | 2/64 [00:00<00:16,  3.65it/s]  5%|▍         | 3/64 [00:00<00:17,  3.52it/s]  6%|▋         | 4/64 [00:01<00:16,  3.64it/s]  8%|▊         | 5/64 [00:01<00:20,  2.83it/s]  9%|▉         | 6/64 [00:02<00:21,  2.64it/s] 11%|█         | 7/64 [00:02<00:19,  2.89it/s] 12%|█▎        | 8/64 [00:02<00:18,  3.00it/s] 14%|█▍        | 9/64 [00:03<00:19,  2.83it/s] 16%|█▌        | 10/64 [00:03<00:18,  2.99it/s] 17%|█▋        | 11/64 [00:03<00:16,  3.14it/s] 19%|█▉        | 12/64 [00:03<00:16,  3.21it/s] 20%|██        | 13/64 [00:04<00:21,  2.32it/s] 22%|██▏       | 14/64 [00:04<00:19,  2.61it/s] 23%|██▎       | 15/64 [00:05<00:17,  2.85it/s] 25%|██▌       | 16/64 [00:05<00:15,  3.00it/s] 27%|██▋       | 17/64 [00:05<00:14,  3.17it/s] 28%|██▊       | 18/64 [00:06<00:16,  2.77it/s] 30%|██▉       | 19/64 [00:06<00:15,  2.93it/s] 31%|███▏      | 20/64 [00:06<00:14,  3.09it/s] 33%|███▎      | 21/64 [00:07<00:13,  3.22it/s] 34%|███▍      | 22/64 [00:07<00:14,  2.97it/s] 36%|███▌      | 23/64 [00:07<00:13,  3.14it/s] 38%|███▊      | 24/64 [00:07<00:12,  3.26it/s] 39%|███▉      | 25/64 [00:08<00:11,  3.33it/s] 41%|████      | 26/64 [00:08<00:13,  2.73it/s] 42%|████▏     | 27/64 [00:09<00:13,  2.65it/s] 44%|████▍     | 28/64 [00:09<00:12,  2.90it/s] 45%|████▌     | 29/64 [00:09<00:11,  3.05it/s] 47%|████▋     | 30/64 [00:10<00:10,  3.19it/s] 48%|████▊     | 31/64 [00:10<00:10,  3.11it/s] 50%|█████     | 32/64 [00:10<00:10,  3.13it/s] 52%|█████▏    | 33/64 [00:10<00:09,  3.15it/s] 53%|█████▎    | 34/64 [00:11<00:09,  3.22it/s] 55%|█████▍    | 35/64 [00:11<00:09,  3.18it/s] 56%|█████▋    | 36/64 [00:11<00:09,  2.99it/s] 58%|█████▊    | 37/64 [00:12<00:08,  3.14it/s] 59%|█████▉    | 38/64 [00:12<00:08,  3.21it/s] 61%|██████    | 39/64 [00:12<00:07,  3.24it/s] 62%|██████▎   | 40/64 [00:13<00:10,  2.30it/s] 64%|██████▍   | 41/64 [00:13<00:09,  2.44it/s] 66%|██████▌   | 42/64 [00:14<00:08,  2.69it/s] 67%|██████▋   | 43/64 [00:14<00:07,  2.91it/s] 69%|██████▉   | 44/64 [00:14<00:06,  3.11it/s] 70%|███████   | 45/64 [00:15<00:06,  2.96it/s] 72%|███████▏  | 46/64 [00:15<00:05,  3.08it/s] 73%|███████▎  | 47/64 [00:15<00:05,  3.15it/s] 75%|███████▌  | 48/64 [00:16<00:04,  3.21it/s] 77%|███████▋  | 49/64 [00:16<00:04,  3.02it/s] 78%|███████▊  | 50/64 [00:16<00:04,  3.12it/s] 80%|███████▉  | 51/64 [00:17<00:04,  3.22it/s] 81%|████████▏ | 52/64 [00:17<00:03,  3.32it/s] 83%|████████▎ | 53/64 [00:17<00:03,  3.40it/s] 84%|████████▍ | 54/64 [00:18<00:03,  2.64it/s] 86%|████████▌ | 55/64 [00:18<00:03,  2.90it/s] 88%|████████▊ | 56/64 [00:18<00:02,  3.06it/s] 89%|████████▉ | 57/64 [00:19<00:02,  2.98it/s] 91%|█████████ | 58/64 [00:19<00:02,  2.90it/s] 92%|█████████▏| 59/64 [00:19<00:01,  2.80it/s] 94%|█████████▍| 60/64 [00:20<00:01,  2.95it/s] 95%|█████████▌| 61/64 [00:20<00:00,  3.14it/s] 97%|█████████▋| 62/64 [00:20<00:00,  3.21it/s] 98%|█████████▊| 63/64 [00:20<00:00,  3.37it/s]100%|██████████| 64/64 [00:21<00:00,  3.42it/s]100%|██████████| 64/64 [00:21<00:00,  3.02it/s]
Iter 0 | Total: 36.5261 | LL: -35.0178 | CE: 5.0277
Iter 28 | Total: 24.8917 | LL: -18.6917 | CE: 20.6668
Iter 29 | Total: 25.0804 | LL: -18.6919 | CE: 21.2951
Iter 0 | Total: 36.0192 | LL: -34.5534 | CE: 4.8860
Iter 1 | Total: 31.8070 | LL: -30.3562 | CE: 4.8359
Iter 2 | Total: 28.9128 | LL: -27.4942 | CE: 4.7288
Iter 3 | Total: 26.7515 | LL: -25.3589 | CE: 4.6419
Iter 4 | Total: 25.1236 | LL: -23.7353 | CE: 4.6277
Iter 5 | Total: 23.9121 | LL: -22.4948 | CE: 4.7245
Iter 6 | Total: 23.0182 | LL: -21.5386 | CE: 4.9320
Iter 7 | Total: 22.3644 | LL: -20.7956 | CE: 5.2296
Iter 8 | Total: 21.8948 | LL: -20.2160 | CE: 5.5960
Iter 9 | Total: 21.5698 | LL: -19.7646 | CE: 6.0175
Iter 10 | Total: 21.3623 | LL: -19.4157 | CE: 6.4885
Iter 11 | Total: 21.2525 | LL: -19.1497 | CE: 7.0092
Iter 12 | Total: 21.2251 | LL: -18.9506 | CE: 7.5815
Iter 13 | Total: 21.2663 | LL: -18.8045 | CE: 8.2059
Iter 14 | Total: 21.3631 | LL: -18.6990 | CE: 8.8801
Iter 15 | Total: 21.5038 | LL: -18.6239 | CE: 9.5996
Iter 16 | Total: 21.6784 | LL: -18.5709 | CE: 10.3583
Iter 17 | Total: 21.8786 | LL: -18.5337 | CE: 11.1496
Iter 18 | Total: 22.0978 | LL: -18.5078 | CE: 11.9667
Iter 19 | Total: 22.3304 | LL: -18.4897 | CE: 12.8023
Iter 20 | Total: 22.5717 | LL: -18.4773 | CE: 13.6479
Iter 21 | Total: 22.8169 | LL: -18.4688 | CE: 14.4935
Iter 22 | Total: 23.0615 | LL: -18.4632 | CE: 15.3280
Iter 23 | Total: 23.3017 | LL: -18.4595 | CE: 16.1409
Iter 24 | Total: 23.5344 | LL: -18.4572 | CE: 16.9241
Iter 25 | Total: 23.7575 | LL: -18.4559 | CE: 17.6720
Iter 26 | Total: 23.9699 | LL: -18.4554 | CE: 18.3817
Iter 27 | Total: 24.1712 | LL: -18.4554 | CE: 19.0526
Iter 28 | Total: 24.3613 | LL: -18.4557 | CE: 19.6853
Iter 29 | Total: 24.5408 | LL: -18.4563 | CE: 20.2816
Iter 0 | Total: 42.1941 | LL: -40.7118 | CE: 4.9409
Iter 1 | Total: 34.4673 | LL: -33.0151 | CE: 4.8407
Iter 2 | Total: 30.5441 | LL: -29.1470 | CE: 4.6568
Iter 3 | Total: 28.2647 | LL: -26.9133 | CE: 4.5047
Iter 4 | Total: 26.6406 | LL: -25.3266 | CE: 4.3798
Iter 5 | Total: 25.3299 | LL: -24.0510 | CE: 4.2630
Iter 6 | Total: 24.2317 | LL: -22.9865 | CE: 4.1508
Iter 7 | Total: 23.3202 | LL: -22.1043 | CE: 4.0533
Iter 8 | Total: 22.5839 | LL: -21.3883 | CE: 3.9854
Iter 9 | Total: 22.0058 | LL: -20.8182 | CE: 3.9587
Iter 10 | Total: 21.5636 | LL: -20.3700 | CE: 3.9788
Iter 11 | Total: 21.2345 | LL: -20.0206 | CE: 4.0466
Iter 12 | Total: 20.9973 | LL: -19.7492 | CE: 4.1605
Iter 13 | Total: 20.8339 | LL: -19.5385 | CE: 4.3180
Iter 14 | Total: 20.7290 | LL: -19.3743 | CE: 4.5157
Iter 15 | Total: 20.6707 | LL: -19.2455 | CE: 4.7507
Iter 16 | Total: 20.6495 | LL: -19.1436 | CE: 5.0199
Iter 17 | Total: 20.6583 | LL: -19.0622 | CE: 5.3204
Iter 18 | Total: 20.6915 | LL: -18.9966 | CE: 5.6496
Iter 19 | Total: 20.7449 | LL: -18.9433 | CE: 6.0054
Iter 20 | Total: 20.8155 | LL: -18.8998 | CE: 6.3854
Iter 21 | Total: 20.9005 | LL: -18.8642 | CE: 6.7877
Iter 22 | Total: 20.9979 | LL: -18.8349 | CE: 7.2103
Iter 23 | Total: 21.1061 | LL: -18.8107 | CE: 7.6512
Iter 24 | Total: 21.2235 | LL: -18.7909 | CE: 8.1087
Iter 25 | Total: 21.3489 | LL: -18.7746 | CE: 8.5809
Iter 26 | Total: 21.4811 | LL: -18.7613 | CE: 9.0658
Iter 27 | Total: 21.6189 | LL: -18.7505 | CE: 9.5612
Iter 28 | Total: 21.7609 | LL: -18.7417 | CE: 10.0640
Iter 29 | Total: 21.9060 | LL: -18.7347 | CE: 10.5709
Iter 0 | Total: 40.2468 | LL: -38.7623 | CE: 4.9483
Iter 1 | Total: 33.4068 | LL: -31.9449 | CE: 4.8731
Iter 2 | Total: 30.2869 | LL: -28.8530 | CE: 4.7798
Iter 3 | Total: 28.4573 | LL: -27.0393 | CE: 4.7264
Iter 4 | Total: 27.0657 | LL: -25.6533 | CE: 4.7080
Iter 5 | Total: 25.8793 | LL: -24.4624 | CE: 4.7233
Iter 6 | Total: 24.8494 | LL: -23.4152 | CE: 4.7806
Iter 7 | Total: 23.9774 | LL: -22.5098 | CE: 4.8919
Iter 8 | Total: 23.2713 | LL: -21.7509 | CE: 5.0679
Iter 9 | Total: 22.7287 | LL: -21.1345 | CE: 5.3140
Iter 10 | Total: 22.3360 | LL: -20.6468 | CE: 5.6309
Iter 11 | Total: 22.0725 | LL: -20.2679 | CE: 6.0153
Iter 12 | Total: 21.9159 | LL: -19.9773 | CE: 6.4622
Iter 13 | Total: 21.8451 | LL: -19.7554 | CE: 6.9656
Iter 14 | Total: 21.8422 | LL: -19.5862 | CE: 7.5199
Iter 15 | Total: 21.8924 | LL: -19.4566 | CE: 8.1195
Iter 16 | Total: 21.9846 | LL: -19.3567 | CE: 8.7597
Iter 17 | Total: 22.1102 | LL: -19.2792 | CE: 9.4365
Iter 18 | Total: 22.2625 | LL: -19.2187 | CE: 10.1460
Iter 19 | Total: 22.4367 | LL: -19.1712 | CE: 10.8851
Iter 20 | Total: 22.6289 | LL: -19.1338 | CE: 11.6504
Iter 21 | Total: 22.8359 | LL: -19.1042 | CE: 12.4389
Iter 22 | Total: 23.0550 | LL: -19.0809 | CE: 13.2469
Iter 23 | Total: 23.2838 | LL: -19.0626 | CE: 14.0705
Iter 24 | Total: 23.5197 | LL: -19.0482 | CE: 14.9048
Iter 25 | Total: 23.7601 | LL: -19.0370 | CE: 15.7435
Iter 26 | Total: 24.0021 | LL: -19.0284 | CE: 16.5789
Iter 27 | Total: 24.2425 | LL: -19.0218 | CE: 17.4022
Iter 28 | Total: 24.4783 | LL: -19.0169 | CE: 18.2047
Iter 29 | Total: 24.7069 | LL: -19.0133 | CE: 18.9788
Iter 0 | Total: 37.5470 | LL: -36.0691 | CE: 4.9264
Iter 1 | Total: 32.4864 | LL: -31.0333 | CE: 4.8439
Iter 2 | Total: 29.5367 | LL: -28.1211 | CE: 4.7188
Iter 3 | Total: 27.5182 | LL: -26.1237 | CE: 4.6482
Iter 4 | Total: 25.9874 | LL: -24.5923 | CE: 4.6504
Iter 5 | Total: 24.7861 | LL: -23.3662 | CE: 4.7327
Iter 6 | Total: 23.8420 | LL: -22.3731 | CE: 4.8961
Iter 7 | Total: 23.1105 | LL: -21.5698 | CE: 5.1356
Iter 8 | Total: 22.5581 | LL: -20.9251 | CE: 5.4436
Iter 9 | Total: 22.1569 | LL: -20.4130 | CE: 5.8130
Iter 10 | Total: 21.8825 | LL: -20.0108 | CE: 6.2391
Iter 11 | Total: 21.7140 | LL: -19.6982 | CE: 6.7193
Iter 12 | Total: 21.6338 | LL: -19.4582 | CE: 7.2522
Iter 13 | Total: 21.6272 | LL: -19.2761 | CE: 7.8368
Iter 14 | Total: 21.6811 | LL: -19.1398 | CE: 8.4709
Iter 15 | Total: 21.7842 | LL: -19.0388 | CE: 9.1515
Iter 16 | Total: 21.9269 | LL: -18.9646 | CE: 9.8743
Iter 17 | Total: 22.1007 | LL: -18.9104 | CE: 10.6344
Iter 18 | Total: 22.2990 | LL: -18.8711 | CE: 11.4263
Iter 19 | Total: 22.5159 | LL: -18.8426 | CE: 12.2442
Iter 20 | Total: 22.7465 | LL: -18.8221 | CE: 13.0813
Iter 21 | Total: 22.9864 | LL: -18.8074 | CE: 13.9298
Iter 22 | Total: 23.2314 | LL: -18.7970 | CE: 14.7814
Iter 23 | Total: 23.4778 | LL: -18.7896 | CE: 15.6273
Iter 24 | Total: 23.7224 | LL: -18.7845 | CE: 16.4596
Iter 25 | Total: 23.9622 | LL: -18.7811 | CE: 17.2704
Iter 26 | Total: 24.1947 | LL: -18.7789 | CE: 18.0528
Iter 27 | Total: 24.4180 | LL: -18.7776 | CE: 18.8015
Iter 28 | Total: 24.6307 | LL: -18.7769 | CE: 19.5128
Iter 29 | Total: 24.8322 | LL: -18.7767 | CE: 20.1853
Iter 0 | Total: 37.9209 | LL: -36.4542 | CE: 4.8892
Iter 1 | Total: 33.0929 | LL: -31.6531 | CE: 4.7994
Iter 2 | Total: 29.6982 | LL: -28.3142 | CE: 4.6134
Iter 3 | Total: 27.2148 | LL: -25.8929 | CE: 4.4064
Iter 4 | Total: 25.4473 | LL: -24.1703 | CE: 4.2564
Iter 5 | Total: 24.2132 | LL: -22.9489 | CE: 4.2143
Iter 6 | Total: 23.3503 | LL: -22.0653 | CE: 4.2833
Iter 7 | Total: 22.7434 | LL: -21.4102 | CE: 4.4442
Iter 8 | Total: 22.3175 | LL: -20.9151 | CE: 4.6749
Iter 9 | Total: 22.0226 | LL: -20.5351 | CE: 4.9582
Iter 10 | Total: 21.8242 | LL: -20.2393 | CE: 5.2833
Iter 11 | Total: 21.6994 | LL: -20.0061 | CE: 5.6443
Iter 12 | Total: 21.6326 | LL: -19.8209 | CE: 6.0391
Iter 13 | Total: 21.6138 | LL: -19.6737 | CE: 6.4670
Iter 14 | Total: 21.6356 | LL: -19.5572 | CE: 6.9281
Iter 15 | Total: 21.6921 | LL: -19.4656 | CE: 7.4216
Iter 16 | Total: 21.7784 | LL: -19.3945 | CE: 7.9466
Iter 17 | Total: 21.8899 | LL: -19.3396 | CE: 8.5008
Iter 18 | Total: 22.0222 | LL: -19.2977 | CE: 9.0816
Iter 19 | Total: 22.1714 | LL: -19.2660 | CE: 9.6848
Iter 20 | Total: 22.3337 | LL: -19.2421 | CE: 10.3053
Iter 21 | Total: 22.5051 | LL: -19.2242 | CE: 10.9363
Iter 22 | Total: 22.6820 | LL: -19.2109 | CE: 11.5704
Iter 23 | Total: 22.8612 | LL: -19.2011 | CE: 12.2003
Iter 24 | Total: 23.0400 | LL: -19.1939 | CE: 12.8204
Iter 25 | Total: 23.2167 | LL: -19.1888 | CE: 13.4264
Iter 26 | Total: 23.3898 | LL: -19.1853 | CE: 14.0151
Iter 27 | Total: 23.5582 | LL: -19.1829 | CE: 14.5844
Iter 28 | Total: 23.7213 | LL: -19.1814 | CE: 15.1333
Iter 29 | Total: 23.8790 | LL: -19.1804 | CE: 15.6620
Iter 0 | Total: 37.8093 | LL: -36.3242 | CE: 4.9503
Iter 1 | Total: 32.7228 | LL: -31.2566 | CE: 4.8872
Iter 2 | Total: 29.8673 | LL: -28.4380 | CE: 4.7641
Iter 3 | Total: 27.9203 | LL: -26.5185 | CE: 4.6726
Iter 4 | Total: 26.3786 | LL: -24.9924 | CE: 4.6206
Iter 5 | Total: 25.0997 | LL: -23.7167 | CE: 4.6100
Iter 6 | Total: 24.0557 | LL: -22.6604 | CE: 4.6511
Iter 7 | Total: 23.2372 | LL: -21.8101 | CE: 4.7572
Iter 8 | Total: 22.6264 | LL: -21.1451 | CE: 4.9375
Iter 9 | Total: 22.1943 | LL: -20.6362 | CE: 5.1938
Iter 10 | Total: 21.9070 | LL: -20.2506 | CE: 5.5212
Iter 11 | Total: 21.7323 | LL: -19.9590 | CE: 5.9111
Iter 12 | Total: 21.6441 | LL: -19.7375 | CE: 6.3554
Iter 13 | Total: 21.6226 | LL: -19.5684 | CE: 6.8475
Iter 14 | Total: 21.6538 | LL: -19.4388 | CE: 7.3833
Iter 15 | Total: 21.7274 | LL: -19.3394 | CE: 7.9598
Iter 16 | Total: 21.8358 | LL: -19.2634 | CE: 8.5748
Iter 17 | Total: 21.9733 | LL: -19.2055 | CE: 9.2261
Iter 18 | Total: 22.1350 | LL: -19.1617 | CE: 9.9111
Iter 19 | Total: 22.3169 | LL: -19.1288 | CE: 10.6267
Iter 20 | Total: 22.5150 | LL: -19.1044 | CE: 11.3690
Iter 21 | Total: 22.7261 | LL: -19.0863 | CE: 12.1327
Iter 22 | Total: 22.9466 | LL: -19.0731 | CE: 12.9117
Iter 23 | Total: 23.1733 | LL: -19.0635 | CE: 13.6992
Iter 24 | Total: 23.4033 | LL: -19.0568 | CE: 14.4885
Iter 25 | Total: 23.6342 | LL: -19.0521 | CE: 15.2735
Iter 26 | Total: 23.8635 | LL: -19.0490 | CE: 16.0483
Iter 27 | Total: 24.0891 | LL: -19.0472 | CE: 16.8065
Iter 28 | Total: 24.3086 | LL: -19.0462 | CE: 17.5414
Iter 29 | Total: 24.5199 | LL: -19.0458 | CE: 18.2468
Iter 0 | Total: 62.1036 | LL: -60.6317 | CE: 4.9062
Iter 1 | Total: 45.3281 | LL: -43.8791 | CE: 4.8299
Iter 2 | Total: 38.1973 | LL: -36.7783 | CE: 4.7300
Iter 3 | Total: 34.6587 | LL: -33.2640 | CE: 4.6488
Iter 4 | Total: 32.4150 | LL: -31.0443 | CE: 4.5688
Iter 5 | Total: 30.6822 | LL: -29.3371 | CE: 4.4834
Iter 6 | Total: 29.1834 | LL: -27.8646 | CE: 4.3961
Iter 7 | Total: 27.8248 | LL: -26.5309 | CE: 4.3128
Iter 8 | Total: 26.5844 | LL: -25.3126 | CE: 4.2393
Iter 9 | Total: 25.4706 | LL: -24.2161 | CE: 4.1817
Iter 10 | Total: 24.5002 | LL: -23.2562 | CE: 4.1466
Iter 11 | Total: 23.6833 | LL: -22.4412 | CE: 4.1405
Iter 12 | Total: 23.0178 | LL: -21.7671 | CE: 4.1690
Iter 13 | Total: 22.4909 | LL: -21.2204 | CE: 4.2351
Iter 14 | Total: 22.0838 | LL: -20.7819 | CE: 4.3395
Iter 15 | Total: 21.7766 | LL: -20.4322 | CE: 4.4813
Iter 16 | Total: 21.5510 | LL: -20.1535 | CE: 4.6583
Iter 17 | Total: 21.3916 | LL: -19.9312 | CE: 4.8680
Iter 18 | Total: 21.2860 | LL: -19.7535 | CE: 5.1081
Iter 19 | Total: 21.2242 | LL: -19.6113 | CE: 5.3764
Iter 20 | Total: 21.1986 | LL: -19.4973 | CE: 5.6712
Iter 21 | Total: 21.2030 | LL: -19.4058 | CE: 5.9908
Iter 22 | Total: 21.2325 | LL: -19.3325 | CE: 6.3335
Iter 23 | Total: 21.2830 | LL: -19.2737 | CE: 6.6976
Iter 24 | Total: 21.3511 | LL: -19.2266 | CE: 7.0816
Iter 25 | Total: 21.4339 | LL: -19.1889 | CE: 7.4834
Iter 26 | Total: 21.5291 | LL: -19.1587 | CE: 7.9012
Iter 27 | Total: 21.6344 | LL: -19.1346 | CE: 8.3329
Iter 28 | Total: 21.7481 | LL: -19.1152 | CE: 8.7763
Iter 29 | Total: 21.8685 | LL: -19.0998 | CE: 9.2291
Iter 0 | Total: 35.0990 | LL: -33.6168 | CE: 4.9409
Iter 1 | Total: 31.4274 | LL: -29.9566 | CE: 4.9025
Iter 2 | Total: 28.7468 | LL: -27.3195 | CE: 4.7579
Iter 3 | Total: 26.6700 | LL: -25.2911 | CE: 4.5963
Iter 4 | Total: 25.0684 | LL: -23.7255 | CE: 4.4764
Iter 5 | Total: 23.8527 | LL: -22.5226 | CE: 4.4337
Iter 6 | Total: 22.9531 | LL: -21.6100 | CE: 4.4773
Iter 7 | Total: 22.3133 | LL: -20.9308 | CE: 4.6085
Iter 8 | Total: 21.8801 | LL: -20.4322 | CE: 4.8265
Iter 9 | Total: 21.6047 | LL: -20.0667 | CE: 5.1265
Iter 10 | Total: 21.4469 | LL: -19.7968 | CE: 5.5002
Iter 11 | Total: 21.3773 | LL: -19.5957 | CE: 5.9387
Iter 12 | Total: 21.3751 | LL: -19.4449 | CE: 6.4342
Iter 13 | Total: 21.4258 | LL: -19.3319 | CE: 6.9798
Iter 14 | Total: 21.5184 | LL: -19.2476 | CE: 7.5695
Iter 15 | Total: 21.6445 | LL: -19.1850 | CE: 8.1981
Iter 16 | Total: 21.7972 | LL: -19.1390 | CE: 8.8606
Iter 17 | Total: 21.9710 | LL: -19.1054 | CE: 9.5521
Iter 18 | Total: 22.1614 | LL: -19.0809 | CE: 10.2682
Iter 19 | Total: 22.3644 | LL: -19.0633 | CE: 11.0038
Iter 20 | Total: 22.5766 | LL: -19.0507 | CE: 11.7530
Iter 21 | Total: 22.7942 | LL: -19.0418 | CE: 12.5082
Iter 22 | Total: 23.0137 | LL: -19.0356 | CE: 13.2605
Iter 23 | Total: 23.2315 | LL: -19.0313 | CE: 14.0008
Iter 24 | Total: 23.4450 | LL: -19.0284 | CE: 14.7219
Iter 25 | Total: 23.6523 | LL: -19.0266 | CE: 15.4190
Iter 26 | Total: 23.8524 | LL: -19.0255 | CE: 16.0896
Iter 27 | Total: 24.0450 | LL: -19.0250 | CE: 16.7331
Iter 28 | Total: 24.2299 | LL: -19.0250 | CE: 17.3497
Iter 29 | Total: 24.4072 | LL: -19.0252 | CE: 17.9400
Iter 0 | Total: 37.9965 | LL: -36.5059 | CE: 4.9686
Iter 1 | Total: 33.0398 | LL: -31.5809 | CE: 4.8631
Iter 2 | Total: 29.9144 | LL: -28.5048 | CE: 4.6985
Iter 3 | Total: 27.6598 | LL: -26.2956 | CE: 4.5473
Iter 4 | Total: 25.9023 | LL: -24.5826 | CE: 4.3992
Iter 5 | Total: 24.5066 | LL: -23.2276 | CE: 4.2631
Iter 6 | Total: 23.4175 | LL: -22.1680 | CE: 4.1651
Iter 7 | Total: 22.5983 | LL: -21.3589 | CE: 4.1314
Iter 8 | Total: 22.0080 | LL: -20.7547 | CE: 4.1776
Iter 9 | Total: 21.6003 | LL: -20.3083 | CE: 4.3065
Iter 10 | Total: 21.3308 | LL: -19.9772 | CE: 4.5120
Iter 11 | Total: 21.1637 | LL: -19.7285 | CE: 4.7840
Iter 12 | Total: 21.0726 | LL: -19.5387 | CE: 5.1132
Iter 13 | Total: 21.0392 | LL: -19.3919 | CE: 5.4913
Iter 14 | Total: 21.0510 | LL: -19.2773 | CE: 5.9124
Iter 15 | Total: 21.0991 | LL: -19.1876 | CE: 6.3717
Iter 16 | Total: 21.1771 | LL: -19.1174 | CE: 6.8655
Iter 17 | Total: 21.2799 | LL: -19.0627 | CE: 7.3907
Iter 18 | Total: 21.4033 | LL: -19.0201 | CE: 7.9440
Iter 19 | Total: 21.5439 | LL: -18.9872 | CE: 8.5223
Iter 20 | Total: 21.6985 | LL: -18.9620 | CE: 9.1218
Iter 21 | Total: 21.8641 | LL: -18.9426 | CE: 9.7381
Iter 22 | Total: 22.0379 | LL: -18.9279 | CE: 10.3665
Iter 23 | Total: 22.2174 | LL: -18.9169 | CE: 11.0019
Iter 24 | Total: 22.4004 | LL: -18.9085 | CE: 11.6396
Iter 25 | Total: 22.5849 | LL: -18.9024 | CE: 12.2751
Iter 26 | Total: 22.7691 | LL: -18.8978 | CE: 12.9041
Iter 27 | Total: 22.9513 | LL: -18.8945 | CE: 13.5227
Iter 28 | Total: 23.1304 | LL: -18.8922 | CE: 14.1273
Iter 29 | Total: 23.3052 | LL: -18.8906 | CE: 14.7153
Iter 0 | Total: 36.5501 | LL: -35.0686 | CE: 4.9384
Iter 1 | Total: 32.3550 | LL: -30.8980 | CE: 4.8566
Iter 2 | Total: 29.4306 | LL: -28.0241 | CE: 4.6881
Iter 3 | Total: 27.1427 | LL: -25.7954 | CE: 4.4909
Iter 4 | Total: 25.3479 | LL: -24.0511 | CE: 4.3227
Iter 5 | Total: 23.9871 | LL: -22.7160 | CE: 4.2372
Iter 6 | Total: 22.9881 | LL: -21.7122 | CE: 4.2529
Iter 7 | Total: 22.2728 | LL: -20.9638 | CE: 4.3635
Iter 8 | Total: 21.7735 | LL: -20.4070 | CE: 4.5548
Iter 9 | Total: 21.4371 | LL: -19.9928 | CE: 4.8142
Iter 10 | Total: 21.2239 | LL: -19.6842 | CE: 5.1322
Iter 11 | Total: 21.1043 | LL: -19.4535 | CE: 5.5025
Iter 12 | Total: 21.0567 | LL: -19.2804 | CE: 5.9211
Iter 13 | Total: 21.0656 | LL: -19.1501 | CE: 6.3852
Iter 14 | Total: 21.1198 | LL: -19.0520 | CE: 6.8929
Iter 15 | Total: 21.2109 | LL: -18.9783 | CE: 7.4421
Iter 16 | Total: 21.3323 | LL: -18.9232 | CE: 8.0303
Iter 17 | Total: 21.4785 | LL: -18.8822 | CE: 8.6544
Iter 18 | Total: 21.6452 | LL: -18.8520 | CE: 9.3109
Iter 19 | Total: 21.8284 | LL: -18.8297 | CE: 9.9957
Iter 20 | Total: 22.0247 | LL: -18.8135 | CE: 10.7039
Iter 21 | Total: 22.2307 | LL: -18.8018 | CE: 11.4297
Iter 22 | Total: 22.4433 | LL: -18.7934 | CE: 12.1663
Iter 23 | Total: 22.6596 | LL: -18.7876 | CE: 12.9069
Iter 24 | Total: 22.8772 | LL: -18.7835 | CE: 13.6456
Iter 25 | Total: 23.0940 | LL: -18.7808 | CE: 14.3774
Iter 26 | Total: 23.3085 | LL: -18.7791 | CE: 15.0982
Iter 27 | Total: 23.5195 | LL: -18.7781 | CE: 15.8045
Iter 28 | Total: 23.7257 | LL: -18.7778 | CE: 16.4932
Iter 29 | Total: 23.9263 | LL: -18.7779 | CE: 17.1613
Iter 0 | Total: 33.9257 | LL: -32.4715 | CE: 4.8475
Iter 1 | Total: 30.4468 | LL: -29.0061 | CE: 4.8021
Iter 2 | Total: 28.0204 | LL: -26.5935 | CE: 4.7562
Iter 3 | Total: 26.1828 | LL: -24.7419 | CE: 4.8029
Iter 4 | Total: 24.7618 | LL: -23.2716 | CE: 4.9672
Iter 5 | Total: 23.6814 | LL: -22.1063 | CE: 5.2503
Iter 6 | Total: 22.8888 | LL: -21.1969 | CE: 5.6396
Iter 7 | Total: 22.3392 | LL: -20.5028 | CE: 6.1213
Iter 8 | Total: 21.9910 | LL: -19.9853 | CE: 6.6854
Iter 9 | Total: 21.8034 | LL: -19.6062 | CE: 7.3239
Iter 10 | Total: 21.7397 | LL: -19.3309 | CE: 8.0293
