/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Locked Random Seed: 44
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
/hpc/group/yizhanglab/vk93/sthd-codex/run_exp.py:105: FutureWarning: In the future, the default backend for leiden will be igraph instead of leidenalg.

 To achieve the future defaults please pass: flavor="igraph" and n_iterations=2.  directed must also be False to work with igraph's implementation.
  sc.tl.leiden(adata, resolution=1.0, key_added='vgae_leiden')
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:18,  3.43it/s]  3%|▎         | 2/64 [00:00<00:18,  3.40it/s]  5%|▍         | 3/64 [00:01<00:23,  2.56it/s]  6%|▋         | 4/64 [00:01<00:26,  2.24it/s]  8%|▊         | 5/64 [00:02<00:26,  2.24it/s]  9%|▉         | 6/64 [00:02<00:24,  2.33it/s] 11%|█         | 7/64 [00:03<00:28,  2.00it/s] 12%|█▎        | 8/64 [00:03<00:27,  2.04it/s] 14%|█▍        | 9/64 [00:04<00:27,  2.02it/s] 16%|█▌        | 10/64 [00:04<00:27,  1.99it/s] 17%|█▋        | 11/64 [00:05<00:27,  1.90it/s] 19%|█▉        | 12/64 [00:05<00:26,  1.95it/s] 20%|██        | 13/64 [00:06<00:25,  2.03it/s] 22%|██▏       | 14/64 [00:06<00:26,  1.92it/s] 23%|██▎       | 15/64 [00:07<00:25,  1.96it/s] 25%|██▌       | 16/64 [00:07<00:23,  2.05it/s] 27%|██▋       | 17/64 [00:08<00:21,  2.17it/s] 28%|██▊       | 18/64 [00:08<00:21,  2.10it/s] 30%|██▉       | 19/64 [00:09<00:23,  1.91it/s] 31%|███▏      | 20/64 [00:09<00:21,  2.02it/s] 33%|███▎      | 21/64 [00:09<00:19,  2.20it/s] 34%|███▍      | 22/64 [00:10<00:19,  2.20it/s] 36%|███▌      | 23/64 [00:11<00:22,  1.84it/s] 38%|███▊      | 24/64 [00:11<00:20,  1.95it/s] 39%|███▉      | 25/64 [00:12<00:19,  2.00it/s] 41%|████      | 26/64 [00:12<00:17,  2.11it/s] 42%|████▏     | 27/64 [00:12<00:16,  2.30it/s] 44%|████▍     | 28/64 [00:13<00:14,  2.52it/s] 45%|████▌     | 29/64 [00:13<00:13,  2.67it/s] 47%|████▋     | 30/64 [00:13<00:12,  2.82it/s] 48%|████▊     | 31/64 [00:14<00:11,  2.91it/s] 50%|█████     | 32/64 [00:14<00:11,  2.88it/s] 52%|█████▏    | 33/64 [00:14<00:11,  2.77it/s] 53%|█████▎    | 34/64 [00:15<00:13,  2.20it/s] 55%|█████▍    | 35/64 [00:15<00:13,  2.23it/s] 56%|█████▋    | 36/64 [00:16<00:12,  2.24it/s] 58%|█████▊    | 37/64 [00:17<00:14,  1.88it/s] 59%|█████▉    | 38/64 [00:17<00:13,  1.96it/s] 61%|██████    | 39/64 [00:18<00:13,  1.84it/s] 62%|██████▎   | 40/64 [00:18<00:12,  1.99it/s] 64%|██████▍   | 41/64 [00:19<00:12,  1.80it/s] 66%|██████▌   | 42/64 [00:20<00:13,  1.60it/s] 67%|██████▋   | 43/64 [00:20<00:12,  1.73it/s] 69%|██████▉   | 44/64 [00:20<00:10,  1.95it/s] 70%|███████   | 45/64 [00:21<00:09,  2.10it/s] 72%|███████▏  | 46/64 [00:21<00:08,  2.19it/s] 73%|███████▎  | 47/64 [00:22<00:08,  1.94it/s] 75%|███████▌  | 48/64 [00:22<00:08,  1.91it/s] 77%|███████▋  | 49/64 [00:23<00:07,  1.88it/s] 78%|███████▊  | 50/64 [00:23<00:07,  1.97it/s] 80%|███████▉  | 51/64 [00:24<00:07,  1.82it/s] 81%|████████▏ | 52/64 [00:24<00:06,  1.97it/s] 83%|████████▎ | 53/64 [00:25<00:05,  2.04it/s] 84%|████████▍ | 54/64 [00:25<00:04,  2.15it/s] 86%|████████▌ | 55/64 [00:26<00:03,  2.41it/s] 88%|████████▊ | 56/64 [00:26<00:03,  2.57it/s] 89%|████████▉ | 57/64 [00:26<00:02,  2.72it/s] 91%|█████████ | 58/64 [00:27<00:02,  2.84it/s] 92%|█████████▏| 59/64 [00:27<00:01,  2.93it/s] 94%|█████████▍| 60/64 [00:27<00:01,  2.72it/s] 95%|█████████▌| 61/64 [00:28<00:01,  2.61it/s] 97%|█████████▋| 62/64 [00:28<00:00,  2.41it/s] 98%|█████████▊| 63/64 [00:29<00:00,  2.39it/s]100%|██████████| 64/64 [00:30<00:00,  1.77it/s]100%|██████████| 64/64 [00:30<00:00,  2.13it/s]
Iter 0 | Total: 41.0105 | LL: -37.8141 | CE: 10.6547
Iter 20 | Total: 22.0967 | LL: -16.6579 | CE: 18.1290
Iter 21 | Total: 22.1991 | LL: -16.5328 | CE: 18.8879
Iter 22 | Total: 22.3147 | LL: -16.4232 | CE: 19.6384
Iter 23 | Total: 22.4398 | LL: -16.3275 | CE: 20.3741
Iter 24 | Total: 22.5710 | LL: -16.2441 | CE: 21.0896
Iter 25 | Total: 22.7056 | LL: -16.1713 | CE: 21.7810
Iter 26 | Total: 22.8415 | LL: -16.1077 | CE: 22.4460
Iter 27 | Total: 22.9772 | LL: -16.0521 | CE: 23.0836
Iter 28 | Total: 23.1115 | LL: -16.0033 | CE: 23.6939
Iter 29 | Total: 23.2437 | LL: -15.9604 | CE: 24.2778
Iter 0 | Total: 37.8641 | LL: -34.7578 | CE: 10.3543
Iter 1 | Total: 33.0872 | LL: -30.0015 | CE: 10.2855
Iter 2 | Total: 30.2048 | LL: -27.1571 | CE: 10.1589
Iter 3 | Total: 28.2298 | LL: -25.2100 | CE: 10.0659
Iter 4 | Total: 26.7473 | LL: -23.7374 | CE: 10.0330
Iter 5 | Total: 25.5825 | LL: -22.5606 | CE: 10.0731
Iter 6 | Total: 24.6539 | LL: -21.5961 | CE: 10.1927
Iter 7 | Total: 23.9111 | LL: -20.7933 | CE: 10.3925
Iter 8 | Total: 23.3156 | LL: -20.1148 | CE: 10.6691
Iter 9 | Total: 22.8377 | LL: -19.5329 | CE: 11.0160
Iter 10 | Total: 22.4547 | LL: -19.0269 | CE: 11.4260
Iter 11 | Total: 22.1495 | LL: -18.5819 | CE: 11.8920
Iter 12 | Total: 21.9094 | LL: -18.1872 | CE: 12.4074
Iter 13 | Total: 21.7257 | LL: -17.8356 | CE: 12.9670
Iter 14 | Total: 21.5914 | LL: -17.5216 | CE: 13.5661
Iter 15 | Total: 21.5012 | LL: -17.2410 | CE: 14.2006
Iter 16 | Total: 21.4501 | LL: -16.9902 | CE: 14.8664
Iter 17 | Total: 21.4341 | LL: -16.7665 | CE: 15.5585
Iter 18 | Total: 21.4491 | LL: -16.5680 | CE: 16.2704
Iter 19 | Total: 21.4913 | LL: -16.3929 | CE: 16.9947
Iter 20 | Total: 21.5569 | LL: -16.2398 | CE: 17.7237
Iter 21 | Total: 21.6416 | LL: -16.1065 | CE: 18.4505
Iter 22 | Total: 21.7414 | LL: -15.9907 | CE: 19.1690
Iter 23 | Total: 21.8524 | LL: -15.8903 | CE: 19.8739
Iter 24 | Total: 21.9712 | LL: -15.8030 | CE: 20.5607
Iter 25 | Total: 22.0948 | LL: -15.7269 | CE: 21.2262
Iter 26 | Total: 22.2209 | LL: -15.6604 | CE: 21.8685
Iter 27 | Total: 22.3480 | LL: -15.6020 | CE: 22.4868
Iter 28 | Total: 22.4749 | LL: -15.5506 | CE: 23.0812
Iter 29 | Total: 22.6009 | LL: -15.5051 | CE: 23.6525
Iter 0 | Total: 36.5939 | LL: -33.4527 | CE: 10.4706
Iter 1 | Total: 32.0475 | LL: -28.9366 | CE: 10.3697
Iter 2 | Total: 29.3244 | LL: -26.2706 | CE: 10.1794
Iter 3 | Total: 27.5017 | LL: -24.4996 | CE: 10.0070
Iter 4 | Total: 26.1650 | LL: -23.2018 | CE: 9.8772
Iter 5 | Total: 25.1385 | LL: -22.1981 | CE: 9.8012
Iter 6 | Total: 24.3310 | LL: -21.3956 | CE: 9.7848
Iter 7 | Total: 23.6835 | LL: -20.7349 | CE: 9.8289
Iter 8 | Total: 23.1556 | LL: -20.1762 | CE: 9.9312
Iter 9 | Total: 22.7195 | LL: -19.6931 | CE: 10.0882
Iter 10 | Total: 22.3569 | LL: -19.2682 | CE: 10.2955
Iter 11 | Total: 22.0553 | LL: -18.8905 | CE: 10.5494
Iter 12 | Total: 21.8066 | LL: -18.5528 | CE: 10.8459
Iter 13 | Total: 21.6050 | LL: -18.2503 | CE: 11.1822
Iter 14 | Total: 21.4454 | LL: -17.9787 | CE: 11.5555
Iter 15 | Total: 21.3235 | LL: -17.7344 | CE: 11.9636
Iter 16 | Total: 21.2361 | LL: -17.5147 | CE: 12.4045
Iter 17 | Total: 21.1803 | LL: -17.3175 | CE: 12.8757
Iter 18 | Total: 21.1538 | LL: -17.1414 | CE: 13.3745
Iter 19 | Total: 21.1541 | LL: -16.9849 | CE: 13.8973
Iter 20 | Total: 21.1787 | LL: -16.8466 | CE: 14.4402
Iter 21 | Total: 21.2249 | LL: -16.7251 | CE: 14.9994
Iter 22 | Total: 21.2901 | LL: -16.6189 | CE: 15.5709
Iter 23 | Total: 21.3714 | LL: -16.5263 | CE: 16.1505
Iter 24 | Total: 21.4660 | LL: -16.4458 | CE: 16.7342
Iter 25 | Total: 21.5712 | LL: -16.3758 | CE: 17.3180
Iter 26 | Total: 21.6845 | LL: -16.3150 | CE: 17.8983
Iter 27 | Total: 21.8038 | LL: -16.2621 | CE: 18.4723
Iter 28 | Total: 21.9273 | LL: -16.2159 | CE: 19.0380
Iter 29 | Total: 22.0537 | LL: -16.1754 | CE: 19.5940
Iter 0 | Total: 36.2314 | LL: -33.0855 | CE: 10.4863
Iter 1 | Total: 32.0093 | LL: -28.8809 | CE: 10.4278
Iter 2 | Total: 29.6492 | LL: -26.5500 | CE: 10.3306
Iter 3 | Total: 28.0770 | LL: -24.9938 | CE: 10.2774
Iter 4 | Total: 26.8855 | LL: -23.7981 | CE: 10.2914
Iter 5 | Total: 25.9249 | LL: -22.8097 | CE: 10.3840
Iter 6 | Total: 25.1383 | LL: -21.9699 | CE: 10.5612
Iter 7 | Total: 24.4989 | LL: -21.2516 | CE: 10.8244
Iter 8 | Total: 23.9869 | LL: -20.6357 | CE: 11.1707
Iter 9 | Total: 23.5834 | LL: -20.1051 | CE: 11.5945
Iter 10 | Total: 23.2710 | LL: -19.6444 | CE: 12.0888
Iter 11 | Total: 23.0347 | LL: -19.2409 | CE: 12.6459
Iter 12 | Total: 22.8624 | LL: -18.8847 | CE: 13.2590
Iter 13 | Total: 22.7441 | LL: -18.5676 | CE: 13.9217
Iter 14 | Total: 22.6722 | LL: -18.2835 | CE: 14.6288
Iter 15 | Total: 22.6404 | LL: -18.0279 | CE: 15.3751
Iter 16 | Total: 22.6439 | LL: -17.7973 | CE: 16.1555
Iter 17 | Total: 22.6787 | LL: -17.5895 | CE: 16.9638
Iter 18 | Total: 22.7405 | LL: -17.4028 | CE: 17.7925
Iter 19 | Total: 22.8257 | LL: -17.2358 | CE: 18.6329
Iter 20 | Total: 22.9304 | LL: -17.0876 | CE: 19.4760
Iter 21 | Total: 23.0510 | LL: -16.9570 | CE: 20.3135
Iter 22 | Total: 23.1840 | LL: -16.8426 | CE: 21.1380
Iter 23 | Total: 23.3259 | LL: -16.7429 | CE: 21.9430
Iter 24 | Total: 23.4735 | LL: -16.6565 | CE: 22.7232
Iter 25 | Total: 23.6242 | LL: -16.5817 | CE: 23.4749
Iter 26 | Total: 23.7757 | LL: -16.5170 | CE: 24.1955
Iter 27 | Total: 23.9262 | LL: -16.4610 | CE: 24.8840
Iter 28 | Total: 24.0745 | LL: -16.4124 | CE: 25.5403
Iter 29 | Total: 24.2199 | LL: -16.3702 | CE: 26.1656
Iter 0 | Total: 37.2565 | LL: -34.1246 | CE: 10.4400
Iter 1 | Total: 32.6877 | LL: -29.5779 | CE: 10.3660
Iter 2 | Total: 30.0233 | LL: -26.9492 | CE: 10.2471
Iter 3 | Total: 28.2143 | LL: -25.1626 | CE: 10.1723
Iter 4 | Total: 26.8447 | LL: -23.7965 | CE: 10.1606
Iter 5 | Total: 25.7568 | LL: -22.6900 | CE: 10.2228
Iter 6 | Total: 24.8848 | LL: -21.7753 | CE: 10.3652
Iter 7 | Total: 24.1888 | LL: -21.0121 | CE: 10.5887
Iter 8 | Total: 23.6359 | LL: -20.3689 | CE: 10.8901
Iter 9 | Total: 23.1987 | LL: -19.8198 | CE: 11.2630
Iter 10 | Total: 22.8550 | LL: -19.3450 | CE: 11.7000
Iter 11 | Total: 22.5886 | LL: -18.9305 | CE: 12.1936
Iter 12 | Total: 22.3867 | LL: -18.5656 | CE: 12.7368
Iter 13 | Total: 22.2394 | LL: -18.2422 | CE: 13.3238
Iter 14 | Total: 22.1390 | LL: -17.9543 | CE: 13.9492
Iter 15 | Total: 22.0794 | LL: -17.6969 | CE: 14.6085
Iter 16 | Total: 22.0553 | LL: -17.4662 | CE: 15.2971
Iter 17 | Total: 22.0626 | LL: -17.2598 | CE: 16.0096
Iter 18 | Total: 22.0978 | LL: -17.0760 | CE: 16.7393
Iter 19 | Total: 22.1571 | LL: -16.9134 | CE: 17.4788
Iter 20 | Total: 22.2368 | LL: -16.7707 | CE: 18.2204
Iter 21 | Total: 22.3331 | LL: -16.6459 | CE: 18.9574
Iter 22 | Total: 22.4422 | LL: -16.5371 | CE: 19.6839
Iter 23 | Total: 22.5607 | LL: -16.4423 | CE: 20.3946
Iter 24 | Total: 22.6853 | LL: -16.3596 | CE: 21.0857
Iter 25 | Total: 22.8138 | LL: -16.2874 | CE: 21.7547
Iter 26 | Total: 22.9443 | LL: -16.2242 | CE: 22.4005
Iter 27 | Total: 23.0756 | LL: -16.1686 | CE: 23.0232
Iter 28 | Total: 23.2068 | LL: -16.1197 | CE: 23.6235
Iter 29 | Total: 23.3373 | LL: -16.0765 | CE: 24.2026
Iter 0 | Total: 41.5546 | LL: -38.4463 | CE: 10.3612
Iter 1 | Total: 35.1990 | LL: -32.1163 | CE: 10.2760
Iter 2 | Total: 31.7165 | LL: -28.6786 | CE: 10.1262
Iter 3 | Total: 29.5166 | LL: -26.5186 | CE: 9.9934
Iter 4 | Total: 27.9392 | LL: -24.9719 | CE: 9.8911
Iter 5 | Total: 26.7213 | LL: -23.7721 | CE: 9.8307
Iter 6 | Total: 25.7491 | LL: -22.8020 | CE: 9.8239
Iter 7 | Total: 24.9619 | LL: -21.9985 | CE: 9.8779
Iter 8 | Total: 24.3206 | LL: -21.3224 | CE: 9.9941
Iter 9 | Total: 23.7974 | LL: -20.7464 | CE: 10.1701
Iter 10 | Total: 23.3706 | LL: -20.2502 | CE: 10.4015
Iter 11 | Total: 23.0223 | LL: -19.8173 | CE: 10.6835
Iter 12 | Total: 22.7382 | LL: -19.4347 | CE: 11.0117
Iter 13 | Total: 22.5077 | LL: -19.0930 | CE: 11.3822
Iter 14 | Total: 22.3235 | LL: -18.7859 | CE: 11.7920
Iter 15 | Total: 22.1806 | LL: -18.5091 | CE: 12.2383
Iter 16 | Total: 22.0746 | LL: -18.2589 | CE: 12.7191
Iter 17 | Total: 22.0021 | LL: -18.0326 | CE: 13.2317
Iter 18 | Total: 21.9599 | LL: -17.8278 | CE: 13.7736
Iter 19 | Total: 21.9456 | LL: -17.6432 | CE: 14.3414
Iter 20 | Total: 21.9569 | LL: -17.4775 | CE: 14.9313
Iter 21 | Total: 21.9916 | LL: -17.3298 | CE: 15.5391
Iter 22 | Total: 22.0469 | LL: -17.1989 | CE: 16.1600
Iter 23 | Total: 22.1201 | LL: -17.0835 | CE: 16.7885
Iter 24 | Total: 22.2079 | LL: -16.9822 | CE: 17.4190
Iter 25 | Total: 22.3071 | LL: -16.8933 | CE: 18.0461
Iter 26 | Total: 22.4149 | LL: -16.8154 | CE: 18.6650
Iter 27 | Total: 22.5286 | LL: -16.7471 | CE: 19.2718
Iter 28 | Total: 22.6463 | LL: -16.6870 | CE: 19.8642
Iter 29 | Total: 22.7663 | LL: -16.6342 | CE: 20.4405
Iter 0 | Total: 37.5433 | LL: -34.3962 | CE: 10.4906
Iter 1 | Total: 32.8006 | LL: -29.6757 | CE: 10.4164
Iter 2 | Total: 30.1681 | LL: -27.0803 | CE: 10.2929
Iter 3 | Total: 28.4207 | LL: -25.3611 | CE: 10.1986
Iter 4 | Total: 27.0886 | LL: -24.0432 | CE: 10.1515
Iter 5 | Total: 26.0061 | LL: -22.9581 | CE: 10.1602
Iter 6 | Total: 25.1135 | LL: -22.0443 | CE: 10.2309
Iter 7 | Total: 24.3805 | LL: -21.2703 | CE: 10.3673
Iter 8 | Total: 23.7809 | LL: -20.6098 | CE: 10.5702
Iter 9 | Total: 23.2891 | LL: -20.0379 | CE: 10.8375
Iter 10 | Total: 22.8837 | LL: -19.5341 | CE: 11.1653
Iter 11 | Total: 22.5493 | LL: -19.0846 | CE: 11.5490
Iter 12 | Total: 22.2764 | LL: -18.6813 | CE: 11.9837
Iter 13 | Total: 22.0591 | LL: -18.3197 | CE: 12.4646
Iter 14 | Total: 21.8926 | LL: -17.9964 | CE: 12.9873
Iter 15 | Total: 21.7725 | LL: -17.7083 | CE: 13.5475
Iter 16 | Total: 21.6945 | LL: -17.4522 | CE: 14.1409
Iter 17 | Total: 21.6541 | LL: -17.2252 | CE: 14.7630
Iter 18 | Total: 21.6472 | LL: -17.0247 | CE: 15.4082
Iter 19 | Total: 21.6696 | LL: -16.8483 | CE: 16.0710
Iter 20 | Total: 21.7174 | LL: -16.6938 | CE: 16.7453
Iter 21 | Total: 21.7868 | LL: -16.5589 | CE: 17.4262
Iter 22 | Total: 21.8740 | LL: -16.4415 | CE: 18.1085
Iter 23 | Total: 21.9757 | LL: -16.3393 | CE: 18.7878
Iter 24 | Total: 22.0885 | LL: -16.2505 | CE: 19.4598
Iter 25 | Total: 22.2096 | LL: -16.1733 | CE: 20.1211
Iter 26 | Total: 22.3366 | LL: -16.1060 | CE: 20.7687
Iter 27 | Total: 22.4674 | LL: -16.0473 | CE: 21.4004
Iter 28 | Total: 22.6004 | LL: -15.9960 | CE: 22.0145
Iter 29 | Total: 22.7341 | LL: -15.9511 | CE: 22.6099
Iter 0 | Total: 52.7367 | LL: -49.6176 | CE: 10.3971
Iter 1 | Total: 40.8433 | LL: -37.7412 | CE: 10.3402
Iter 2 | Total: 35.4613 | LL: -32.3903 | CE: 10.2366
Iter 3 | Total: 32.6297 | LL: -29.5883 | CE: 10.1379
Iter 4 | Total: 30.7958 | LL: -27.7810 | CE: 10.0492
Iter 5 | Total: 29.3885 | LL: -26.3976 | CE: 9.9696
Iter 6 | Total: 28.2005 | LL: -25.2298 | CE: 9.9024
Iter 7 | Total: 27.1581 | LL: -24.2017 | CE: 9.8548
Iter 8 | Total: 26.2362 | LL: -23.2859 | CE: 9.8345
Iter 9 | Total: 25.4254 | LL: -22.4710 | CE: 9.8479
Iter 10 | Total: 24.7195 | LL: -21.7497 | CE: 9.8991
Iter 11 | Total: 24.1130 | LL: -21.1159 | CE: 9.9902
Iter 12 | Total: 23.5988 | LL: -20.5624 | CE: 10.1214
Iter 13 | Total: 23.1670 | LL: -20.0795 | CE: 10.2916
Iter 14 | Total: 22.8060 | LL: -19.6563 | CE: 10.4988
Iter 15 | Total: 22.5054 | LL: -19.2832 | CE: 10.7405
Iter 16 | Total: 22.2564 | LL: -18.9522 | CE: 11.0140
Iter 17 | Total: 22.0520 | LL: -18.6571 | CE: 11.3163
Iter 18 | Total: 21.8867 | LL: -18.3933 | CE: 11.6445
Iter 19 | Total: 21.7560 | LL: -18.1574 | CE: 11.9956
Iter 20 | Total: 21.6566 | LL: -17.9466 | CE: 12.3667
Iter 21 | Total: 21.5851 | LL: -17.7586 | CE: 12.7551
Iter 22 | Total: 21.5386 | LL: -17.5913 | CE: 13.1577
Iter 23 | Total: 21.5142 | LL: -17.4427 | CE: 13.5715
Iter 24 | Total: 21.5089 | LL: -17.3108 | CE: 13.9938
Iter 25 | Total: 21.5201 | LL: -17.1936 | CE: 14.4217
Iter 26 | Total: 21.5453 | LL: -17.0896 | CE: 14.8524
Iter 27 | Total: 21.5822 | LL: -16.9971 | CE: 15.2834
Iter 28 | Total: 21.6285 | LL: -16.9147 | CE: 15.7126
Iter 29 | Total: 21.6825 | LL: -16.8411 | CE: 16.1381
Iter 0 | Total: 37.6647 | LL: -34.5234 | CE: 10.4708
Iter 1 | Total: 32.9914 | LL: -29.8744 | CE: 10.3898
Iter 2 | Total: 30.2359 | LL: -27.1635 | CE: 10.2411
Iter 3 | Total: 28.3740 | LL: -25.3428 | CE: 10.1040
Iter 4 | Total: 26.9889 | LL: -23.9864 | CE: 10.0081
Iter 5 | Total: 25.9012 | LL: -22.9096 | CE: 9.9721
Iter 6 | Total: 25.0266 | LL: -22.0252 | CE: 10.0048
Iter 7 | Total: 24.3167 | LL: -21.2842 | CE: 10.1081
Iter 8 | Total: 23.7373 | LL: -20.6532 | CE: 10.2803
Iter 9 | Total: 23.2625 | LL: -20.1071 | CE: 10.5179
Iter 10 | Total: 22.8732 | LL: -19.6281 | CE: 10.8169
Iter 11 | Total: 22.5559 | LL: -19.2041 | CE: 11.1729
Iter 12 | Total: 22.3010 | LL: -18.8267 | CE: 11.5812
Iter 13 | Total: 22.1011 | LL: -18.4898 | CE: 12.0376
Iter 14 | Total: 21.9499 | LL: -18.1886 | CE: 12.5377
Iter 15 | Total: 21.8425 | LL: -17.9192 | CE: 13.0777
Iter 16 | Total: 21.7744 | LL: -17.6782 | CE: 13.6539
Iter 17 | Total: 21.7417 | LL: -17.4631 | CE: 14.2619
Iter 18 | Total: 21.7406 | LL: -17.2717 | CE: 14.8965
Iter 19 | Total: 21.7680 | LL: -17.1025 | CE: 15.5517
Iter 20 | Total: 21.8202 | LL: -16.9539 | CE: 16.2211
Iter 21 | Total: 21.8940 | LL: -16.8244 | CE: 16.8987
Iter 22 | Total: 21.9858 | LL: -16.7122 | CE: 17.5788
Iter 23 | Total: 22.0920 | LL: -16.6151 | CE: 18.2560
Iter 24 | Total: 22.2091 | LL: -16.5314 | CE: 18.9258
Iter 25 | Total: 22.3342 | LL: -16.4590 | CE: 19.5841
Iter 26 | Total: 22.4646 | LL: -16.3962 | CE: 20.2279
Iter 27 | Total: 22.5981 | LL: -16.3417 | CE: 20.8544
Iter 28 | Total: 22.7327 | LL: -16.2942 | CE: 21.4617
Iter 29 | Total: 22.8670 | LL: -16.2525 | CE: 22.0484
Iter 0 | Total: 40.3519 | LL: -37.1931 | CE: 10.5293
Iter 1 | Total: 34.2851 | LL: -31.1520 | CE: 10.4439
Iter 2 | Total: 31.0213 | LL: -27.9338 | CE: 10.2915
Iter 3 | Total: 28.9769 | LL: -25.9319 | CE: 10.1500
Iter 4 | Total: 27.5039 | LL: -24.4928 | CE: 10.0372
Iter 5 | Total: 26.3496 | LL: -23.3612 | CE: 9.9614
Iter 6 | Total: 25.4108 | LL: -22.4317 | CE: 9.9304
Iter 7 | Total: 24.6371 | LL: -21.6520 | CE: 9.9505
Iter 8 | Total: 23.9955 | LL: -20.9879 | CE: 10.0253
Iter 9 | Total: 23.4607 | LL: -20.4141 | CE: 10.1554
Iter 10 | Total: 23.0129 | LL: -19.9111 | CE: 10.3392
Iter 11 | Total: 22.6373 | LL: -19.4652 | CE: 10.5737
Iter 12 | Total: 22.3232 | LL: -19.0666 | CE: 10.8556
Iter 13 | Total: 22.0625 | LL: -18.7082 | CE: 11.1810
Iter 14 | Total: 21.8489 | LL: -18.3849 | CE: 11.5466
Iter 15 | Total: 21.6778 | LL: -18.0931 | CE: 11.9489
Iter 16 | Total: 21.5456 | LL: -17.8302 | CE: 12.3850
Iter 17 | Total: 21.4497 | LL: -17.5941 | CE: 12.8517
Iter 18 | Total: 21.3872 | LL: -17.3834 | CE: 13.3461
Iter 19 | Total: 21.3557 | LL: -17.1963 | CE: 13.8647
Iter 20 | Total: 21.3523 | LL: -17.0311 | CE: 14.4040
Iter 21 | Total: 21.3740 | LL: -16.8859 | CE: 14.9601
Iter 22 | Total: 21.4176 | LL: -16.7589 | CE: 15.5290
Iter 23 | Total: 21.4798 | LL: -16.6480 | CE: 16.1060
Iter 24 | Total: 21.5573 | LL: -16.5513 | CE: 16.6868
Iter 25 | Total: 21.6470 | LL: -16.4669 | CE: 17.2671
Iter 26 | Total: 21.7461 | LL: -16.3931 | CE: 17.8433
Iter 27 | Total: 21.8524 | LL: -16.3286 | CE: 18.4127
Iter 28 | Total: 21.9640 | LL: -16.2720 | CE: 18.9734
Iter 29 | Total: 22.0794 | LL: -16.2222 | CE: 19.5242
Iter 0 | Total: 40.2703 | LL: -37.1306 | CE: 10.4654
Iter 1 | Total: 34.2738 | LL: -31.1585 | CE: 10.3841
Iter 2 | Total: 31.1158 | LL: -28.0407 | CE: 10.2504
Iter 3 | Total: 29.1154 | LL: -26.0745 | CE: 10.1361
Iter 4 | Total: 27.6277 | LL: -24.6122 | CE: 10.0515
Iter 5 | Total: 26.4286 | LL: -23.4277 | CE: 10.0031
Iter 6 | Total: 25.4401 | LL: -22.4402 | CE: 9.9998
Iter 7 | Total: 24.6248 | LL: -21.6098 | CE: 10.0498
Iter 8 | Total: 23.9541 | LL: -20.9066 | CE: 10.1582
Iter 9 | Total: 23.4019 | LL: -20.3043 | CE: 10.3255
Iter 10 | Total: 22.9452 | LL: -19.7804 | CE: 10.5492
Iter 11 | Total: 22.5658 | LL: -19.3183 | CE: 10.8249
Iter 12 | Total: 22.2515 | LL: -18.9071 | CE: 11.1479
Iter 13 | Total: 21.9941 | LL: -18.5401 | CE: 11.5136
Iter 14 | Total: 21.7879 | LL: -18.2125 | CE: 11.9180
Iter 15 | Total: 21.6277 | LL: -17.9205 | CE: 12.3574
Iter 16 | Total: 21.5086 | LL: -17.6601 | CE: 12.8285
Iter 17 | Total: 21.4263 | LL: -17.4280 | CE: 13.3277
Iter 18 | Total: 21.3769 | LL: -17.2214 | CE: 13.8514
Iter 19 | Total: 21.3569 | LL: -17.0382 | CE: 14.3956
Iter 20 | Total: 21.3634 | LL: -16.8765 | CE: 14.9563
Iter 21 | Total: 21.3932 | LL: -16.7343 | CE: 15.5296
Iter 22 | Total: 21.4432 | LL: -16.6097 | CE: 16.1116
Iter 23 | Total: 21.5100 | LL: -16.5006 | CE: 16.6982
Iter 24 | Total: 21.5906 | LL: -16.4050 | CE: 17.2854
Iter 25 | Total: 21.6819 | LL: -16.3211 | CE: 17.8693
Iter 26 | Total: 21.7814 | LL: -16.2474 | CE: 18.4466
Iter 27 | Total: 21.8869 | LL: -16.1824 | CE: 19.0149
Iter 28 | Total: 21.9967 | LL: -16.1251 | CE: 19.5722
